user_id,clip_id,weight
703680,155818,301.9885795041614
801034,674816,2.3924045100738103
975852,181501,39.11726057162588
563786,589532,0.02359797416338323
680731,173540,5.868019607143109
580347,467336,26.01356124748336
510457,683627,278.2428692821509
427619,139708,0.3652900145730195
582638,111351,159.8370729545002
677984,222168,0.3951731997671332
763494,116583,0.04481412749900766
565110,776827,0.025906414977837838
229032,576192,0.07316394633841727
789430,858686,0.49295278798536435
792900,697735,17.385700722905213
806119,720021,1.5673550792817976
185660,358492,10.387736667724818
703102,892846,152.16943031517894
886976,359964,0.0055679987939964565
228705,744225,1.1353792541186642
685281,168036,0.12123257245375994
457281,676985,26.911292451871372
687507,79564,0.16219716937914083
976288,853711,29.397961900222082
834376,660710,16.94107896373754
652344,412048,34.15800024069317
567610,695522,23.559720724341236
757732,561824,138.62669134898408
880154,289302,223.41640713673974
87420,368515,0.12611705075295773
656073,500298,20.85810536769682
233136,230551,34.65612872906352
23425,168259,7.293975850647179
267531,712748,50.66132840654566
500785,600576,0.09027039686744376
464862,681692,0.07980387259365639
175764,731273,0.0022005947987229673
485906,682351,4.463684745076212
564202,830738,201.83118970802354
39784,432562,3.463902550972865e-05
708871,945506,0.12799879465815625
960886,124092,1767.6203441862726
617317,481574,0.0
432054,232504,0.08563017895006456
888088,178147,0.5633095456952213
827484,175115,1826.5029905065176
101403,810856,68.25248170417484
198599,930630,2.54166531685349
184614,885751,1.3428536870050587
168685,991132,58.78505553519261
360936,181501,0.8974190532650651
594395,467336,0.0
960230,944806,1.3689774029160036
983077,453204,3.930711033420293
914527,19394,1.2210194885266872
134594,361613,389.70171563748755
257737,322436,0.9483744698286951
514611,742056,0.41207354910620375
90287,46897,1.1387721281042993
960206,155818,1.1470131064794526
196165,323222,0.24350362648292115
847891,545918,0.12933357021313407
927322,634974,17.53535418829511
728367,610392,0.34445547044908825
138760,354754,0.24367767340941351
383577,43041,0.9949055468635052
756469,203088,148.45439001937785
263144,419839,7.085960138397729
688290,810856,50.298610777043
229999,173540,50.220210419171735
873523,71619,1.4323013011300605
826268,477242,0.6544426352766738
196767,405050,724.3542650250005
956139,429815,3.1265578959419478
853921,247498,0.06540452203521564
642482,209007,1.7899285584829203
192054,947232,18.32054267321138
991436,950081,1.5339897995075422
402936,359220,34.9548345056586
73483,343176,9.527247050773285
665395,696504,0.013132826121167843
94128,191805,0.4204799270735244
733443,784640,6.798314973455948e-05
145024,149616,0.04748650224988904
87420,357060,6.491824323653918
939428,443963,0.1586237263405755
845022,172970,0.03584445393792762
73989,442208,0.0
748236,43055,36.015817829146215
961715,780093,0.00036611527933683266
789805,753436,2.0548347584558444
321379,361613,0.9084360192107334
298171,137151,0.0002432298445291086
473629,964047,443.0646315848183
961018,278805,0.4785418686731296
922821,845427,0.8893008366338534
746758,543648,0.06442546319573908
199796,923116,0.22142006377571388
567276,361613,328.2657723966314
787431,76576,0.019152074714205592
809388,421331,0.0031243298713512207
956839,530632,0.14367416263071905
645071,272457,0.04435742631158754
497095,958530,22.19759866022636
303215,325011,0.8194914294598714
616654,166845,59.45048637595535
402769,429117,92.71990958009442
387838,789786,5.411295207074128
280445,278805,10.16671123708135
921397,845427,1.0826737943153826
5545,138995,1.1734226772041281e-05
269328,843807,0.3058011252416582
815960,358032,0.7562895134722707
581089,175115,318.92734947920536
258600,343176,132.86138758653235
826214,124092,1327.205704849297
511970,378771,25.223770890056628
930675,569289,17.304207675885678
235465,677576,4.837732941972552
826533,665162,0.3788754421203049
63167,457602,0.0016099053715432322
749492,122935,0.24932694701541785
115791,99737,2.0685289108564757
348711,494777,0.1526887260868594
457220,23763,17.395428564543465
87432,873790,0.015159830554100372
878123,935585,0.5088868491643994
749597,695522,99.60152441060725
155431,668467,31.39796236757809
843911,156463,84.14496266477727
733993,301921,0.01653262441409223
173252,259282,0.0678120609313094
304970,40691,42.653707839611606
667644,930577,0.0048431383872290365
291936,218845,6.643941448747783e-05
853921,208721,0.10870040261056464
809698,172970,0.1582415903615142
212905,342381,0.6527333396463882
548651,879365,0.7594630298651398
40242,332403,0.04017760457688553
629589,440242,0.14272437079830352
572442,926341,6.549337985327403
862066,853711,6.876183994828612
690928,698415,55.112767067356124
880154,961450,5.46408576923342
838520,361613,42.01148080517217
950278,181501,106.47891383692908
705172,984203,2.4491705332270355
525454,282435,2384.8364184320353
94085,697735,15.653177227632712
742254,887902,0.05808799098987237
204933,736860,1.1649758943463229
418840,22989,0.03160685222911703
459393,302116,0.028665402999179343
387451,11502,4.9499097941811305
127948,443525,1.3847548530227936
162715,975724,1.6669423434521184
233407,175115,1271.3936430440965
720908,172767,0.08897400741276008
738689,940986,5.763279036979335e-06
443869,159780,0.14023713861223613
965700,158396,0.8302808048884861
760280,430087,2.2333371651765512
535656,699356,0.43954029633149816
545414,64135,5.467443440125218
